0,1,2,3,4,5,6
0.949326,1.540975,2.12437,0.000452,0.000793,0.006217,3.9484242000000005e-05
0.947523,1.538548,5.286904,-0.00014,-0.00023799999999999998,0.006137,3.7739013e-05
3.663182,-0.026088999999999998,2.1276450000000002,0.001917,2e-06,0.007455,5.9251918e-05
3.657255,-0.026215,5.289418,-0.0006799999999999999,1.1e-05,0.007370000000000001,5.477942100000001e-05
6.3778760000000005,-1.594475,2.135995,0.0029649999999999998,-0.000509,0.010653,0.00012253671499999998
6.368638,-1.591715,5.296917,-0.000964,7.6e-05,0.010534,0.000111900228
9.093946,-3.163853,2.149007,0.0032409999999999995,-0.000611,0.014634999999999999,0.00022506062699999998
9.083038,-3.158678,5.308123,-0.000967,-3.3e-05,0.014558000000000001,0.00021287154200000006
11.810915,-4.733572000000001,2.162716,0.002516,-0.000244,0.017994,0.000330173828
11.802083,-4.727858,5.320439,-0.000754,-0.00023799999999999998,0.018082,0.00032758388400000004
14.527762,-6.303052,2.171494,0.0012050000000000001,0.00043200000000000004,0.019841,0.00039530393000000003
14.525089999999999,-6.299197,5.328501,-0.000465,-0.00045599999999999997,0.020052,0.000402506865
17.244522,-7.871664999999999,2.1713139999999997,-0.00023500000000000002,0.001263,0.019836000000000003,0.00039511729000000015
17.249587,-7.871886,5.328269000000001,-0.00015900000000000002,-0.000633,0.020046,0.00040226808600000004
19.961968,-9.439964,2.1621240000000004,-0.0014730000000000001,0.002061,0.017979,0.00032966189099999994
19.972137,-9.444075,5.319658,0.000172,-0.0007740000000000001,0.018067,0.000327045149
22.679679,-11.008242,2.147714,-0.002149,0.0025050000000000003,0.014618,0.00022457915000000003
22.690685000000002,-11.013975,5.306954,0.00045099999999999996,-0.0008550000000000001,0.014541,0.000212375107
25.397007000000002,-12.576027,2.134662,-0.0019199999999999998,0.002318,0.01064,0.000122269124
25.404632,-12.58135,5.295319,0.000538,-0.000802,0.010523999999999999,0.00011168722399999996
28.112806,-14.142752,2.126582,-0.0009550000000000001,0.0016649999999999998,0.007456,5.9276185999999995e-05
28.115623,-14.14681,5.288809,0.000337,-0.000586,0.007370999999999999,5.478860599999998e-05
0.950441,4.67552,2.129552,0.00023700000000000001,0.002171,0.008343000000000001,7.437505900000003e-05
0.947818,4.6683449999999995,5.29151,2.8000000000000003e-05,-0.00064,0.008254000000000001,6.853890000000002e-05
3.663988,3.1092310000000003,2.130416,0.00175,0.001295,0.008338,7.4261769e-05
3.6576160000000004,3.103754,5.2923160000000005,-0.0005679999999999999,-0.00029,0.008246,6.840324e-05
6.377916,1.542139,2.136227,0.002967,0.000517,0.010646,0.000122407694
6.368566,1.538956,5.297143,-0.000968,-5.9e-05,0.010528000000000001,0.00011177928900000003
9.093232,-0.026219,2.146298,0.003515,7.000000000000001e-06,0.014278,0.000216216558
9.082014,-0.026518,5.305311,-0.001046,5e-06,0.014188999999999998,0.00020242186199999996
11.809792999999999,-1.595725,2.15821,0.0031030000000000003,-7.900000000000001e-05,0.017914,0.000330546246
11.799705,-1.593418,5.3155,-0.000872,-0.000102,0.017968,0.00032361981200000004
14.526589999999999,-3.1658720000000002,2.167427,0.0019440000000000002,0.00028399999999999996,0.020469,0.0004228397530000001
14.521572,-3.162472,5.323648,-0.000603,-0.000307,0.020674,0.0004278721340000001
17.243835,-4.73562,2.170736,0.00057,0.001001,0.021418,0.000460057625
17.245361,-4.733836,5.326226,-0.000303,-0.000525,0.021658,0.000469436398
19.961989000000003,-6.304239,2.166601,-0.000737,0.001831,0.020458,0.00042242549400000007
19.968458,-6.3067519999999995,5.322463,3.5e-05,-0.0006730000000000001,0.020663,0.000427413723
22.679985000000002,-7.872005000000001,2.1562669999999997,-0.001627,0.002653,0.0179,0.000330095538
22.688283,-7.879097,5.313341,0.000343,-0.0008,0.017953,0.000323067858
25.397755,-9.440281,2.143532,-0.001754,0.00305,0.014269,0.000215983377
25.403745999999998,-9.449096,5.302747,0.000517,-0.0008960000000000001,0.014180000000000002,0.00020214250500000006
28.113864000000003,-11.007835,2.133801,-0.001039,0.0028309999999999997,0.01065,0.00012251658199999998
28.115608,-11.016204,5.2951,0.00042199999999999996,-0.0008640000000000001,0.010533,0.00011186866900000002
0.9519120000000001,7.811642,2.139986,-6.3e-05,0.0029289999999999997,0.011897,0.000150121619
0.9485610000000001,7.800641000000001,5.301033,0.000226,-0.000776,0.011784000000000001,0.00013951590800000003
3.6655860000000002,6.244885,2.138736,0.001299,0.0022660000000000002,0.010803,0.000123526966
3.6587870000000002,6.235268,5.300232,-0.000302,-0.0005269999999999999,0.010693000000000001,0.00011470918200000003
6.379341999999999,4.678523,2.142405,0.002565,0.001413,0.011887,0.000149876563
6.369843,4.670580999999999,5.302974,-0.000791,-0.00018999999999999998,0.011774,0.000139288857
9.094092,3.111423,2.1495990000000003,0.003247,0.0006230000000000001,0.014636000000000001,0.00022514363400000004
9.083041999999999,3.105737,5.308701,-0.000975,4.2e-05,0.014558000000000001,0.00021288775300000004
11.809891,1.543317,2.158547,0.003106,9.9e-05,0.017921,0.00033081927799999996
11.799777,1.540369,5.315840000000001,-0.0008759999999999999,0.000106,0.017975,0.00032387923700000004
14.526160999999998,-0.026151,2.1657349999999997,0.002227,1.3000000000000001e-05,0.020736,0.00043494139400000005
14.520288,-0.026473000000000003,5.32156,-0.000648,0.0,0.020938,0.00043881974799999995
17.24361,-1.596468,2.16911,0.001049,0.000396,0.022433,0.000504496706
17.242829,-1.595492,5.323956,-0.000367,-0.00020899999999999998,0.022683000000000002,0.0005146968590000001
19.962581,-3.166288,2.16851,-0.000197,0.001114,0.022425,0.00050416043
19.965107999999997,-3.166938,5.323117,3e-06,-0.00041900000000000005,0.022675,0.0005143311950000001
22.681227,-4.734691000000001,2.1636290000000002,-0.001114,0.001939,0.020717,0.000434194806
22.685278,-4.739933000000001,5.319222,0.000321,-0.000551,0.020919,0.000438011203
25.398742000000002,-6.302586,2.155277,-0.001475,0.0027429999999999998,0.017904,0.00033025289000000003
25.402148999999998,-6.31241,5.312462,0.000522,-0.000692,0.017957,0.00032320519700000005
28.114995,-7.870855000000001,2.146069,-0.001086,0.003125,0.014631,0.00022501118199999998
28.115496000000004,-7.882322,5.305524,0.0005139999999999999,-0.000811,0.014554,0.00021274083299999998
0.9526680000000001,10.948881,2.154142,-0.000332,0.002729,0.015609999999999999,0.000251229765
0.949633,10.937172,5.3135650000000005,0.000395,-0.00064,0.015578999999999999,0.00024327086599999998
3.666758,9.381003999999999,2.151379,0.000735,0.002554,0.014062,0.000204802985
3.66086,9.370042999999999,5.311529,-2.3e-05,-0.000586,0.013992,0.00019611998899999998
6.381004,7.814166999999999,2.152727,0.001841,0.001917,0.01406,0.00020474777
6.372509,7.804667,5.312698,-0.0004969999999999999,-0.000317,0.013988999999999998,0.00019603961899999995
9.095727,6.2476910000000005,2.157449,0.00253,0.001075,0.015612000000000001,0.00025129106900000005
9.085855,6.239771,5.3166150000000005,-0.0007639999999999999,2.1e-05,0.015581999999999999,0.00024338286099999997
11.810994,4.681129,2.163663,0.002523,0.000259,0.018012,0.000330864754
11.80214,4.675012000000001,5.321299,-0.000763,0.000244,0.0181,0.00032825170500000005
14.526584,3.113475,2.168028,0.001948,-0.000261,0.020492,0.000423784889
14.521621,3.109559,5.324301,-0.000607,0.00031,0.020697,0.00042883035800000003
17.243579999999998,1.544284,2.169475,0.001051,-0.000367,0.022448,0.000505151994
17.242827,1.542726,5.324216000000001,-0.000367,0.00021,0.022698,0.000515377993
19.962869,-0.026077,2.169006,-2e-06,1.4999999999999999e-05,0.023195,0.0005380082539999999
19.963744000000002,-0.026316000000000003,5.323014,2e-06,1e-06,0.023462,0.000550465449
22.682420999999998,-1.59592,2.167703,-0.000857,0.000733,0.022428,0.0005042869220000001
22.683107,-1.597808,5.322232,0.000367,-0.00020899999999999998,0.022677000000000003,0.0005144246990000001
25.400201000000003,-3.1646009999999998,2.164804,-0.001208,0.0015609999999999999,0.020463,0.0004226303539999999
25.400398000000003,-3.170914,5.32078,0.0005679999999999999,-0.00036,0.020669,0.000427659785
28.11587,-4.7328019999999995,2.159601,-0.001039,0.002316,0.017991999999999998,0.00033015544099999986
28.115176,-4.743129,5.317497,0.000585,-0.000525,0.018078999999999998,0.0003274680909999999
0.9527469999999999,14.08655,2.166582,-0.000471,0.001598,0.018254,0.000335983961
0.950586,14.078756,5.324658,0.000469,-0.00034700000000000003,0.018371000000000002,0.0003378340110000001
3.6667870000000002,12.517650999999999,2.164095,0.000275,0.0019690000000000003,0.016988,0.00029254472999999995
3.663278,12.509160000000001,5.322816,0.00016299999999999998,-0.000459,0.017048,0.00029087155400000006
6.3816120000000005,10.949712,2.163911,0.001033,0.0017850000000000001,0.016465,0.000275349539
6.375975,10.942164,5.322541999999999,-0.000215,-0.00037400000000000004,0.016531999999999998,0.0002734931249999999
9.097146,9.382475,2.166439,0.001573,0.00122,0.016995,0.00029279275399999997
9.089971,9.376261,5.324912,-0.000481,-9.2e-05,0.017054,0.000291078741
11.812636,7.816591000000001,2.1703099999999997,0.0016239999999999998,0.000386,0.018272,0.000336652356
11.80626,7.811414999999999,5.32828,-0.000545,0.000233,0.018389,0.00033850663499999993
14.527802,6.250701,2.172508,0.001212,-0.00041900000000000005,0.019877000000000002,0.0003967396340000001
14.525178,6.246551,5.329592,-0.000471,0.000462,0.020087999999999998,0.00040396302899999996
17.24386,4.683444000000001,2.171582,0.000573,-0.000981,0.021455000000000002,0.00046160771500000007
17.245420000000003,4.681218,5.327101,-0.000303,0.00053,0.021695,0.00047104573399999995
19.96255,3.1142540000000003,2.16905,-0.000197,-0.0010890000000000001,0.022452,0.000505317034
19.965183,3.114416,5.323658,7.000000000000001e-06,0.000424,0.022702,0.000515560629
22.682439000000002,1.5438450000000001,2.1679,-0.000857,-0.0007059999999999999,0.02244,0.0005047864850000001
22.683148000000003,1.545308,5.322529,0.00037,0.000215,0.022690000000000002,0.0005150192250000001
25.40096,-0.026068,2.168549,-0.001142,1.3000000000000001e-05,0.021426,0.00046037780900000006
25.39961,-0.026251999999999998,5.324057,0.000611,3e-06,0.021665,0.000469745555
28.116534,-1.594982,2.168571,-0.000967,0.0008439999999999999,0.019847,0.000395550834
28.114776000000003,-1.599293,5.325538,0.0006320000000000001,-0.000171,0.020057,0.00040271191399999997
0.952516,17.22381,2.171725,-0.00049,9e-06,0.019166,0.00036757573699999996
0.950984,17.223779999999998,5.3292459999999995,0.00048600000000000005,1e-06,0.019384000000000002,0.00037597565300000006
3.665951,15.654825,2.172205,4.5e-05,0.0007509999999999999,0.018715,0.000350817251
3.6649510000000003,15.651806,5.32975,0.000226,-0.00017900000000000001,0.018868,0.000356084541
6.38106,14.085794,2.17197,0.000505,0.0011279999999999999,0.018473,0.000342779138
6.379045,14.082374,5.329125,-3.5e-05,-0.00028399999999999996,0.018587,0.00034555845
9.097646000000001,12.517161999999999,2.1728389999999997,0.000736,0.000995,0.018479,0.0003430051619999999
9.094111,12.514851,5.330216,-0.000227,-0.000174,0.018593000000000002,0.00034578145400000006
11.814053999999999,10.950561,2.1749080000000003,0.000637,0.00040899999999999997,0.01873,0.00035138595
11.810889999999999,10.949138,5.332525,-0.000266,0.00010700000000000001,0.018883,0.000356649894
14.529304999999999,9.385092,2.1754290000000003,0.00025699999999999996,-0.00043,0.019188999999999998,0.0003684686699999999
14.529654999999998,9.384213,5.333131,-0.000239,0.000425,0.019407,0.000376869395
17.244477,7.819496000000001,2.172614,-0.000231,-0.001255,0.019880000000000002,0.0003968427860000001
17.249584,7.819605,5.329352,-0.00015800000000000002,0.000642,0.020091,0.0004040854090000001
19.961879,6.252036,2.167581,-0.000737,-0.001816,0.020499,0.000424050026
19.968519,6.254299,5.323457,4.2e-05,0.000681,0.020704,0.000429121141
22.681184,4.682649,2.164448,-0.001115,-0.0019210000000000002,0.020746,0.00043532998200000007
22.685385999999998,4.687591,5.319833,0.00033,0.00056,0.020947999999999998,0.0004392412039999999
25.400092,3.112278,2.165235,-0.001207,-0.001539,0.020481,0.00042329673099999993
25.400458,3.118345,5.3211580000000005,0.000573,0.000368,0.020687,0.000428415722
28.116476000000002,1.542473,2.168724,-0.000965,-0.000822,0.019855,0.0003958279340000001
28.114846999999997,1.54662,5.3256559999999995,0.000634,0.000176,0.020066999999999998,0.0004031174209999999
0.9526190000000001,20.361116,2.166649,-0.000468,-0.001582,0.018269999999999998,0.00033651464799999996
0.950627,20.368879,5.324753,0.00047300000000000006,0.000348,0.018387,0.000338426602
3.665924,18.792525,2.172161,4.7e-05,-0.00074,0.018721,0.00035102565000000004
3.665036,18.795714999999998,5.329683999999999,0.000229,0.000178,0.018874000000000002,0.00035631200100000006
6.380585,17.223817999999998,2.174604,0.000319,2e-06,0.019262,0.00037112640900000004
6.380273000000001,17.224028,5.331187,2.6000000000000002e-05,1e-06,0.019406,0.000376593513
9.097696000000001,15.654307999999999,2.175604,0.00023799999999999998,0.000395,0.019503,0.000380579678
9.096655,15.654176999999999,5.331653,-4.7e-05,-8.7e-05,0.019646,0.00038597509400000005
11.815164999999999,14.086029000000002,2.176096,-0.000145,0.000268,0.019271,0.00037146429
11.814316999999999,14.086860999999999,5.3328739999999994,-4e-06,2.2e-05,0.019415,0.0003769427250000001
14.531147,12.519436,2.175061,-0.000657,-0.000341,0.018732,0.00035143575399999995
14.533622,12.521129,5.332798,5.4000000000000005e-05,0.00029,0.018885,0.000356730241
17.245754,10.953965,2.170441,-0.0011330000000000001,-0.0012109999999999998,0.018275,0.000336725835
17.253516,10.956495,5.328429,8.2e-05,0.000592,0.018393,0.000338659637
19.961927,9.387808,2.163236,-0.0014730000000000001,-0.0020570000000000002,0.018018,0.00033104930199999997
19.972291000000002,9.39199,5.320782,0.00017900000000000001,0.000784,0.018106999999999998,0.00032851014599999997
22.679882,7.819906,2.157236,-0.001627,-0.0026420000000000003,0.017932,0.000331183917
22.68842,7.826932000000001,5.314292,0.00035299999999999996,0.0008089999999999999,0.017987,0.000324311259
25.398589,6.2503589999999996,2.155872,-0.001471,-0.002728,0.01793,0.00033109072500000006
25.402312,6.260047,5.313176,0.00053,0.0007,0.017984,0.000324195156
28.115705,4.680344,2.159944,-0.001034,-0.002299,0.018014,0.000330858753
28.115314,4.690612000000001,5.317697,0.00059,0.000531,0.018102,0.000328312465
0.952498,23.498711,2.154234,-0.000325,-0.002716,0.015638,0.00025202932499999997
0.9497049999999999,23.510396,5.313667,0.000401,0.0006450000000000001,0.015608000000000002,0.00024418649000000007
3.6666440000000002,21.929787,2.163987,0.000276,-0.0019579999999999997,0.017009,0.000293216021
3.663439,21.938394,5.322615,0.000169,0.000458,0.017069,0.000291589086
6.380918,20.361839,2.171552,0.000503,-0.0011220000000000002,0.01848,0.000343022293
6.379133,20.365536,5.3288269999999995,-2.8000000000000003e-05,0.000285,0.018594,0.000345818845
9.097624,18.792918,2.175249,0.000236,-0.000395,0.019500999999999998,0.0003805007219999999
9.096625999999999,18.793581,5.331409,-4.3e-05,9.300000000000001e-05,0.019644,0.00038589723399999994
11.815671,17.223748999999998,2.175805,-0.000446,-3e-06,0.019503,0.000380565934
11.815636,17.224039,5.332205,0.00011399999999999999,5e-06,0.019645,0.000385939046
14.532421,15.655388,2.1733119999999997,-0.001214,-0.000136,0.01848,0.00034300269199999997
14.535677,15.656644,5.331052,0.000279,0.00011599999999999999,0.018593000000000002,0.000345790946
17.247293,14.088764999999999,2.16697,-0.0018280000000000002,-0.000752,0.016996,0.00029277110400000006
17.256107,14.091133,5.325653,0.000335,0.000376,0.017055,0.00029112662600000005
19.962654999999998,12.522695,2.1576020000000002,-0.002183,-0.0016579999999999998,0.015615,0.000251342678
19.974874,12.526497,5.316587999999999,0.000376,0.000674,0.015587,0.000243550221
22.679555999999998,10.956137,2.148673,-0.002149,-0.002506,0.014647,0.000225432846
22.690782000000002,10.962057000000001,5.307809,0.000459,0.0008640000000000001,0.01457,0.00021324207699999998
25.397485,9.387919,2.144268,-0.001749,-0.003047,0.014296000000000001,0.00021671882600000005
25.403851,9.396819,5.303380000000001,0.000525,0.0009050000000000001,0.014207,0.00020293349899999996
28.114715999999998,7.818505,2.146481,-0.001078,-0.003116,0.014659,0.000225757821
28.115634000000004,7.829903,5.305822,0.000521,0.000819,0.014583,0.00021360609100000002
0.9516979999999999,26.636074,2.140115,-5.3e-05,-0.0029219999999999997,0.011928,0.00015081807699999998
0.94865,26.647059000000002,5.301201,0.00023199999999999997,0.000785,0.011815,0.00014026427400000001
3.666518,25.066492,2.151173,0.0007379999999999999,-0.002545,0.014091999999999999,0.00020560613299999995
3.661063,25.077509,5.311298000000001,-1.4999999999999999e-05,0.000591,0.014022,0.00019696598999999998
6.38136,23.497951,2.163208,0.001029,-0.0017800000000000001,0.016483,0.00027591653
6.376094999999999,23.505686999999998,5.322092,-0.00020299999999999997,0.000376,0.016548,0.000274018889
9.097502,21.930111,2.172189,0.000729,-0.000993,0.018475,0.000342843115
